age,ed,employ,address,income,debtinc,creddebt,othdebt,default
0.6052631578947368,0.0,0.7142857142857143,0.21875,0.31936000000000003,0.7172085201793723,0.39433184463250953,0.8100564517142326,0
0.3421052631578947,0.75,0.11428571428571428,0.03125,0.32480000000000003,0.5748318385650224,0.11726818679791495,0.7960874118028728,1
0.8684210526315789,0.0,0.5714285714285714,0.0,0.19616000000000003,0.9204035874439462,0.18457708627120964,0.7799152331128312,1
0.39473684210526316,0.5,0.2571428571428571,0.03125,0.49151999999999996,0.48991031390134526,0.4725683666181417,0.7715638349969587,1
0.5263157894736842,0.5,0.45714285714285713,0.1875,0.6793600000000001,0.35594170403587444,0.47697664783130916,0.7529472435809597,1
0.6052631578947368,0.25,0.5714285714285714,0.5625,0.56672,0.382847533632287,0.33797170223057166,0.7457186384934362,0
0.42105263157894735,0.5,0.37142857142857144,0.375,0.4192,0.44114349775784756,0.15521054279639301,0.7425344370857905,0
0.7631578947368421,0.0,0.7999999999999999,0.40625,0.47392,0.48598654708520184,0.45322797327877806,0.739992106232648,0
0.8684210526315789,0.0,0.8857142857142857,0.46875,0.52256,0.4523542600896861,0.4842966775170881,0.7394950896990886,0
0.7105263157894736,0.25,0.4857142857142857,0.28125,0.33984000000000003,0.5815582959641256,0.29833203350545795,0.7216069782424043,1
0.7631578947368421,0.0,0.8857142857142857,0.375,0.38656000000000007,0.44758968609865474,0.1331223898381216,0.7083925672085456,0
0.6315789473684211,0.25,0.6571428571428571,0.5,0.35008000000000006,0.4966367713004485,0.1579253172236213,0.7028706044708365,0
0.7631578947368421,0.25,0.6285714285714286,0.125,0.8019200000000001,0.20459641255605382,0.053840015453850476,0.6888028576692052,0
0.7105263157894736,0.75,0.5142857142857142,0.53125,0.47231999999999996,0.3508968609865471,0.11095620029624349,0.6780342658890282,0
0.8947368421052632,0.25,0.5142857142857142,0.0,0.3296,0.5877242152466368,0.3406807032440186,0.6777668497587347,1
0.7105263157894736,0.25,0.6857142857142857,0.34375,0.7232000000000001,0.26429372197309414,0.2576726977004691,0.6740669731552567,0
0.8947368421052632,0.75,0.8285714285714285,0.65625,0.48992,0.3326793721973094,0.10223589940856857,0.6696283114102222,0
0.5263157894736842,0.25,0.4857142857142857,0.46875,0.30720000000000003,0.5333520179372198,0.15545024669364838,0.6682678952701927,0
0.4736842105263158,0.0,0.6,0.34375,0.37920000000000004,0.5700672645739912,0.491188038210416,0.6682236021817847,1
0.6052631578947368,0.5,0.4857142857142857,0.625,0.65632,0.43834080717488794,0.9092551307738537,0.6678239791806059,1
0.6842105263157895,0.25,0.7714285714285714,0.0625,0.30848000000000003,0.6894618834080718,0.5036701275316835,0.6639495015612235,0
0.7631578947368421,0.0,0.5714285714285714,0.15625,0.2672,0.7006726457399103,0.3532012775227733,0.6599461128134916,1
0.6315789473684211,0.0,0.5142857142857142,0.125,0.4134400000000001,0.47897982062780275,0.37094823211401945,0.6587094303279841,0
0.5789473684210525,0.0,0.6,0.03125,0.29888000000000003,0.8693946188340808,0.855413038946194,0.6540082092576196,1
0.8157894736842105,0.0,0.9142857142857143,0.8125,0.93376,0.19899103139013452,0.24463749210679178,0.6519951227201238,0
0.6578947368421052,0.0,0.6571428571428571,0.03125,0.41600000000000004,0.3789237668161435,0.10655195343606079,0.6511782822121435,0
0.6578947368421052,0.0,0.5714285714285714,0.28125,0.34080000000000005,0.4725336322869956,0.15229695027151743,0.6491622277103204,0
0.7631578947368421,0.25,0.5714285714285714,0.71875,0.42912,0.40358744394618834,0.21723984692020656,0.6460205858335021,0
0.5526315789473685,0.0,0.42857142857142855,0.4375,0.19168000000000002,0.829316143497758,0.23234254337473967,0.643109789617802,0
0.5526315789473685,0.0,0.6857142857142857,0.125,0.33888,0.6303251121076233,0.5277095100545246,0.6424098933401478,0
0.6052631578947368,0.75,0.2571428571428571,0.125,0.93536,0.2586883408071749,0.6248592765294869,0.6411921449104766,1
0.8157894736842105,0.0,1.0,0.21875,0.39232,0.4111547085201794,0.15948293265964555,0.6360187795361,0
0.7631578947368421,0.0,0.8285714285714285,0.6875,0.6076800000000001,0.3834080717488789,0.6097447383777378,0.6309473621648294,0
0.6578947368421052,0.75,0.22857142857142856,0.09375,0.28064000000000006,0.5759529147982063,0.21356904364556736,0.6267396762941737,0
0.5263157894736842,0.5,0.45714285714285713,0.0,0.4742400000000001,0.5451233183856503,0.8214356667296058,0.6205006029360411,1
0.5263157894736842,0.5,0.19999999999999998,0.09375,0.28192000000000006,0.6942264573991032,0.4641520763430937,0.6201528998534376,1
0.6578947368421052,0.0,0.37142857142857144,0.25,0.20576000000000003,0.7892376681614349,0.28767768423670953,0.6140032702835984,1
0.6842105263157895,0.25,0.7714285714285714,0.71875,0.4246400000000001,0.5815582959641256,0.7711752136143554,0.6113416932691487,0
0.36842105263157887,0.5,0.22857142857142856,0.15625,0.37184000000000006,0.39966367713004486,0.11683679919661424,0.6095870186897864,0
0.2894736842105263,1.0,0.08571428571428572,0.28125,0.7936000000000001,0.3447309417040359,0.889852731037494,0.6081041208882554,1
0.5526315789473685,0.25,0.5142857142857142,0.1875,0.42912,0.3430493273542601,0.0992884292645398,0.6068871484996855,0
0.8157894736842105,0.5,0.6285714285714286,0.65625,0.35584000000000005,0.4901905829596413,0.30458628531085047,0.6059839638777039,0
0.9210526315789472,0.0,0.7428571428571429,0.84375,0.4710400000000001,0.2951233183856502,0.039348381626336824,0.6055097877978096,0
0.6578947368421052,0.25,0.4857142857142857,0.625,0.4748800000000001,0.32230941704035876,0.1377528653874797,0.6025956284878866,0
0.6842105263157895,0.25,0.7142857142857143,0.15625,0.79456,0.2973654708520179,0.6588490600778489,0.5996021625668709,1
0.6842105263157895,0.0,0.7714285714285714,0.46875,0.20992000000000002,0.6701233183856502,0.1537712873690741,0.593896060317716,0
0.6315789473684211,0.0,0.7428571428571429,0.5,0.26848000000000005,0.6628363228699552,0.38773415959384394,0.5920693344006231,0
0.42105263157894735,0.0,0.5714285714285714,0.03125,0.24032,0.6118273542600897,0.1885593724235555,0.5879978111899186,0
0.6842105263157895,0.25,0.39999999999999997,0.03125,0.22784000000000001,0.727298206278027,0.33755104218830817,0.5846149915290662,0
0.8947368421052632,0.0,0.8285714285714285,0.75,0.4630400000000001,0.5145739910313902,0.7521742152460232,0.5773783330506932,1
0.6315789473684211,0.0,0.6285714285714286,0.71875,0.34112000000000003,0.6507847533632287,0.6854859627804131,0.5750327851172948,1
0.7894736842105262,0.5,0.0,0.15625,0.44512,0.4489910313901346,0.5054321859273794,0.5716720107860284,1
0.6842105263157895,0.0,0.7714285714285714,0.59375,0.3305600000000001,0.5204596412556054,0.35187126906816785,0.5690002105338892,0
0.5526315789473685,0.0,0.5142857142857142,0.0625,0.39712000000000003,0.48010089686098656,0.46441496269144966,0.5653590361638371,0
0.36842105263157887,0.5,0.34285714285714286,0.4375,0.26432000000000005,0.48570627802690586,0.08257256683530644,0.5610411494633982,0
0.7105263157894736,0.0,0.7999999999999999,0.59375,0.42624000000000006,0.5815582959641256,0.8651126522145912,0.5522999265200582,1
0.6578947368421052,0.0,0.6571428571428571,0.46875,0.28704,0.7258968609865472,0.6540193565173481,0.5508605596103475,1
0.7105263157894736,0.5,0.7142857142857143,0.34375,0.4793600000000001,0.3598654708520179,0.34665052702086663,0.5498747165083318,0
0.6842105263157895,0.75,0.39999999999999997,0.125,0.36256000000000005,0.7256165919282511,1.0,0.5479994419987592,1
0.4473684210526315,0.0,0.5428571428571428,0.5625,0.23552000000000003,0.5972533632286996,0.21673638602726644,0.540146917826295,0
0.39473684210526316,0.5,0.3142857142857143,0.15625,0.1424,0.8444506726457399,0.1572649264777703,0.5338809232506352,1
0.4736842105263158,0.0,0.4857142857142857,0.09375,0.18016000000000001,0.85902466367713,0.37885994344869167,0.532104767224975,1
0.7631578947368421,0.5,0.3142857142857143,0.75,0.25248000000000004,0.6432174887892377,0.3859339468520906,0.5250444904662678,1
0.6578947368421052,0.25,0.7142857142857143,0.28125,0.44416000000000005,0.2833520179372197,0.07441447682667983,0.5249526388551746,0
0.42105263157894735,0.5,0.11428571428571428,0.375,0.21184,0.7258968609865472,0.35187965163160934,0.5248508019823517,1
0.7105263157894736,0.0,0.8285714285714285,0.21875,0.4214400000000001,0.3085762331838565,0.1110304594208816,0.5217742480272112,0
0.4473684210526315,0.25,0.42857142857142855,0.5,0.2176,0.5305493273542602,0.078789390857935,0.5164199973503847,0
0.7105263157894736,0.5,0.4857142857142857,0.75,0.4550400000000001,0.3691143497757848,0.37192090881061035,0.5152549415128056,1
0.7368421052631579,0.25,0.7999999999999999,0.34375,0.4988800000000001,0.2911995515695068,0.21483211110420478,0.5136727792987078,0
0.3157894736842105,0.25,0.34285714285714286,0.09375,0.19552000000000003,0.898542600896861,0.5489030228998119,0.511986508589065,1
0.7631578947368421,0.0,0.7714285714285714,0.65625,0.29728000000000004,0.37443946188340804,0.024923857451297503,0.5107893188875839,0
0.6578947368421052,0.0,0.6,0.75,0.26752000000000004,0.5184977578475336,0.230082876801951,0.5106186227728041,0
0.5263157894736842,0.5,0.45714285714285713,0.5,0.24192,0.4871076233183857,0.09291531427324937,0.5101513569759656,0
0.4473684210526315,0.25,0.4857142857142857,0.4375,0.208,0.9265695067264574,0.6746429254152343,0.5034902437302633,1
0.36842105263157887,0.5,0.3142857142857143,0.46875,0.22944,0.6622757847533632,0.35810961857549256,0.5029646790617668,1
0.7631578947368421,0.0,0.9428571428571428,0.9375,0.7280000000000001,0.3419282511210762,0.8935865526481669,0.5016750371966529,0
0.7631578947368421,0.25,0.7999999999999999,0.90625,0.6758400000000001,0.19983183856502243,0.14985835980877482,0.5014658132978468,0
0.8157894736842105,0.25,0.6857142857142857,0.21875,0.38688000000000006,0.42012331838565026,0.37356318199427613,0.49912582524618554,0
0.1578947368421052,0.25,0.08571428571428572,0.1875,0.22304,0.5734304932735426,0.19487453770944477,0.49756392616120837,1
0.39473684210526316,0.5,0.37142857142857144,0.375,0.23744,0.48963004484304934,0.10627928277647927,0.4949572609769274,0
0.5526315789473685,0.0,0.7142857142857143,0.375,0.25632000000000005,0.5644618834080717,0.3016344323315193,0.494924269875724,0
0.7631578947368421,0.25,0.8857142857142857,0.0,0.7504000000000001,0.1757286995515695,0.13962547197992745,0.4918271250132542,0
0.7105263157894736,0.25,0.39999999999999997,0.0625,0.15680000000000002,0.7289798206278028,0.15638826671205874,0.4911435712482025,0
0.6315789473684211,0.0,0.5428571428571428,0.40625,0.24704,0.4772982062780269,0.12001861867305641,0.49075004320049437,1
0.7105263157894736,0.0,0.6,0.59375,0.4390400000000001,0.3531390134529148,0.3263928478025258,0.48912717699453767,0
0.6052631578947368,0.0,0.42857142857142855,0.25,0.30784000000000006,0.44506726457399104,0.23909621110924772,0.4860062689602949,0
0.7631578947368421,0.25,0.39999999999999997,0.8125,0.25056000000000006,0.562780269058296,0.29384369462293464,0.4844960825003682,0
0.42105263157894735,0.0,0.45714285714285713,0.53125,0.3209600000000001,0.5414798206278026,0.49411785861860164,0.4843017863545677,1
0.7894736842105262,0.25,0.45714285714285713,0.3125,0.46464000000000005,0.25196188340807174,0.07460070097441576,0.4833092941443703,0
0.6578947368421052,0.25,0.6285714285714286,0.75,0.41792,0.31754484304932734,0.1879289461308327,0.4827734684464045,0
0.4736842105263158,0.0,0.5428571428571428,0.34375,0.21088,0.5582959641255606,0.15042306255978022,0.4823812754587972,0
0.7368421052631579,0.25,0.5142857142857142,0.90625,0.2816,0.6527466367713005,0.5876017530671052,0.48107740293063506,0
0.3157894736842105,0.75,0.05714285714285714,0.40625,0.37312,0.3483744394618834,0.18043355388801557,0.4809966606060875,0
0.6315789473684211,0.25,0.39999999999999997,0.34375,0.34624000000000005,0.5440022421524663,0.5915550135464125,0.48041556260102425,1
0.4473684210526315,0.25,0.4857142857142857,0.3125,0.21184,0.7107623318385651,0.3957316679452729,0.47964870078633765,1
0.5263157894736842,0.25,0.5714285714285714,0.28125,0.4112,0.3015695067264574,0.1358899202439019,0.4786871701465175,0
0.7894736842105262,0.5,0.4857142857142857,0.15625,0.39552,0.31306053811659196,0.13867288383693777,0.4777658608114682,0
0.6315789473684211,0.25,0.5714285714285714,0.375,0.21952000000000002,0.5585762331838565,0.1899871296097886,0.4763805107028453,0
0.8157894736842105,0.75,0.6285714285714286,0.3125,0.20608,0.5689461883408071,0.16078144814172643,0.4750930933142727,0
0.5789473684210525,0.0,0.7142857142857143,0.15625,0.38432,0.27858744394618834,0.03003493367694584,0.4749776772188824,0
0.7368421052631579,0.25,0.6,0.03125,0.25664000000000003,0.49243273542600896,0.20349808114131537,0.4726742959314724,0
0.4736842105263158,0.0,0.4857142857142857,0.34375,0.19584,0.7993273542600897,0.4656651039133504,0.47186721318619107,1
0.8947368421052632,0.0,0.14285714285714285,0.96875,0.1456,0.7371076233183856,0.14396327264435588,0.4715507650279779,1
0.4736842105263158,0.5,0.17142857142857143,0.375,0.27136000000000005,0.3898542600896861,0.052699556807560194,0.4713867973466997,1
0.39473684210526316,0.75,0.19999999999999998,0.4375,0.26752000000000004,0.6468609865470852,0.5381427132263615,0.4682197526587134,1
0.7105263157894736,0.5,0.6571428571428571,0.03125,0.14976,0.6247197309417041,0.04091093501212456,0.46505235699360414,0
0.5263157894736842,0.0,0.6857142857142857,0.03125,0.16768,0.578755605381166,0.05197454604733094,0.46493309137514277,0
0.6052631578947368,0.0,0.7142857142857143,0.625,0.34496000000000004,0.38452914798206284,0.23256449980473265,0.46275041403888134,0
0.9999999999999999,0.75,0.39999999999999997,0.46875,0.49951999999999996,0.2376681614349776,0.11307886640712554,0.46242322253828705,0
0.6315789473684211,0.0,0.7999999999999999,0.25,0.46592,0.33211883408071746,0.3600858980989676,0.46215114005863317,0
0.7894736842105262,0.0,0.8285714285714285,0.03125,0.66368,0.2797085201793722,0.5435395818111665,0.4615198500799348,1
0.7631578947368421,0.5,0.6,0.0625,0.23232,0.5913677130044843,0.3122836900725598,0.46147039074298063,1
0.4999999999999999,1.0,0.22857142857142856,0.125,0.14816,0.8817264573991032,0.34430464011465967,0.4579728146590916,1
0.7368421052631579,0.5,0.5714285714285714,0.46875,0.392,0.30128923766816146,0.13240029091571942,0.4561851983697629,0
0.4999999999999999,0.5,0.2571428571428571,0.21875,0.47040000000000004,0.24355381165919282,0.09866673066678464,0.4554342439009474,0
0.7631578947368421,0.25,0.5142857142857142,0.15625,0.20768,0.5305493273542602,0.1370385268982276,0.45534205777647696,0
0.23684210526315785,0.25,0.2571428571428571,0.03125,0.14208,0.6698430493273543,0.07688253750080211,0.45489926533753,0
0.7368421052631579,0.5,0.6285714285714286,0.6875,0.5593600000000001,0.21328475336322872,0.12973543322969897,0.4503161544300238,0
0.8421052631578946,0.0,0.8571428571428571,0.53125,0.6025600000000001,0.21496636771300448,0.19485874654596225,0.4500272089588998,0
0.39473684210526316,0.25,0.37142857142857144,0.3125,0.2672,0.6580717488789237,0.5871210608025135,0.4488457810488114,1
0.8157894736842105,0.0,0.9142857142857143,0.71875,0.38880000000000003,0.28839686098654704,0.10338235485474126,0.4485797508665599,0
0.5263157894736842,0.0,0.5714285714285714,0.375,0.224,0.5120515695067265,0.17302203474916003,0.44723446752800444,0
0.42105263157894735,0.0,0.4857142857142857,0.125,0.22719999999999999,0.5529708520179372,0.252526161723607,0.4462294999145494,0
0.6578947368421052,0.0,0.7999999999999999,0.1875,0.39648000000000005,0.4840246636771301,0.6519929921546244,0.44551670391801146,0
0.7894736842105262,0.0,0.8285714285714285,0.5,0.40480000000000005,0.32230941704035876,0.23095760762868006,0.445255939140956,0
0.5526315789473685,0.75,0.45714285714285713,0.40625,0.51552,0.30437219730941706,0.3965236208184007,0.4427691292765711,0
0.23684210526315785,0.0,0.3142857142857143,0.25,0.12448000000000001,0.8764013452914798,0.2318590241590393,0.4423552905793856,0
0.4473684210526315,0.25,0.39999999999999997,0.5625,0.12032000000000001,0.8321188340807175,0.16661461100354144,0.4414374599589545,0
0.42105263157894735,0.25,0.45714285714285713,0.53125,0.21888,0.4568385650224215,0.07849783681276734,0.44024189567817923,0
0.6578947368421052,0.75,0.19999999999999998,0.0,0.44992,0.3834080717488789,0.5160094284571666,0.43992169453431257,1
0.8947368421052632,0.0,1.0,0.15625,0.42336000000000007,0.3719170403587444,0.41956902454605577,0.4396508958526425,0
0.7368421052631579,0.0,0.8285714285714285,0.625,0.41376000000000007,0.28895739910313906,0.16379785858732757,0.4394246690205283,0
0.6578947368421052,0.25,0.4857142857142857,0.46875,0.31712000000000007,0.36771300448430494,0.16693093800884914,0.43683680767882266,0
0.5263157894736842,0.0,0.42857142857142855,0.5,0.12672,0.8806053811659194,0.2589087075176181,0.43534482188969925,1
0.7894736842105262,0.25,0.5714285714285714,0.59375,0.34976000000000007,0.398822869955157,0.3218058219667505,0.4338702173258577,0
0.6315789473684211,0.25,0.5714285714285714,0.4375,0.43072,0.26373318385650224,0.131099565586634,0.43253506779691875,0
0.5789473684210525,0.25,0.37142857142857144,0.5625,0.14656,0.6294843049327354,0.08352037172340758,0.43181640172670865,0
0.4473684210526315,0.75,0.37142857142857144,0.5625,0.16576,0.8635089686098655,0.45717488233276754,0.43171579514469616,0
0.6578947368421052,0.25,0.6571428571428571,0.09375,0.8704000000000002,0.11603139013452914,0.024477629194374226,0.43165147091631056,0
0.6578947368421052,0.25,0.11428571428571428,0.5625,0.13728,0.7802690582959642,0.2140992706611341,0.4305878283842802,1
0.5789473684210525,0.0,0.5428571428571428,0.34375,0.13408,0.679932735426009,0.09072348447469393,0.43046785257970016,1
0.1578947368421052,0.75,0.02857142857142857,0.0,0.15072000000000002,0.5655829596412557,0.029846304219366945,0.42823776339776026,1
0.5526315789473685,0.75,0.42857142857142855,0.25,0.33632000000000006,0.41227578475336324,0.3288370290609122,0.4277201731689694,0
0.4999999999999999,0.0,0.42857142857142855,0.40625,0.13088,0.6729260089686099,0.07671188168891287,0.4257904575426828,0
0.7631578947368421,0.0,0.5142857142857142,0.09375,0.17888,0.7169282511210763,0.3388147479727293,0.42533505537128086,0
0.4999999999999999,0.25,0.45714285714285713,0.28125,0.20864,0.4198430493273543,0.019208378855232237,0.42217405362629595,0
0.7105263157894736,0.0,0.8571428571428571,0.75,0.36128000000000005,0.39966367713004486,0.3710936263086726,0.42152622020246316,1
0.7105263157894736,0.25,0.5714285714285714,0.875,0.48352000000000006,0.26289237668161436,0.23422255186564536,0.42020025856611865,0
0.8421052631578946,0.25,0.22857142857142856,0.71875,0.10112000000000002,0.9829035874439462,0.2304616296116595,0.41979517147226814,1
0.5263157894736842,0.25,0.5714285714285714,0.03125,0.4096,0.37668161434977576,0.4312942348459198,0.41922708955483623,0
0.7368421052631579,0.5,0.7142857142857143,0.15625,0.4502400000000001,0.33492152466367714,0.4000635980229661,0.4192099732461888,0
0.7631578947368421,0.25,0.8571428571428571,0.25,0.27040000000000003,0.42152466367713004,0.18976020228058227,0.41882899618529773,0
0.4999999999999999,0.25,0.42857142857142855,0.28125,0.2448,0.7780269058295964,0.7545874999727749,0.4168234066388842,1
0.7631578947368421,0.25,0.45714285714285713,0.1875,0.21632000000000004,0.4728139013452915,0.1324857394501586,0.4161648238858536,0
0.6315789473684211,0.25,0.5142857142857142,0.125,0.75168,0.1468609865470852,0.11271669498923197,0.41561249515376547,0
0.6315789473684211,0.5,0.6,0.1875,0.6806400000000001,0.3466928251121076,0.9453256374587664,0.4133047120594534,1
0.6842105263157895,0.5,0.5142857142857142,0.78125,0.3008,0.5518497757847534,0.5549646684165617,0.4124911867511629,0
0.36842105263157887,0.25,0.34285714285714286,0.0,0.10144,0.852858744394619,0.13403816115933367,0.40967032524271696,0
0.6315789473684211,0.0,0.5142857142857142,0.6875,0.17312000000000002,0.5451233183856503,0.11234143761353949,0.4079486006051938,0
0.5263157894736842,0.25,0.39999999999999997,0.3125,0.18976,0.4489910313901346,0.033729301951383704,0.40698270108596285,0
0.8421052631578946,0.25,0.42857142857142855,0.6875,0.11743999999999999,0.7393497757847534,0.11508320266642588,0.40549869647171377,0
0.4473684210526315,0.25,0.37142857142857144,0.5625,0.28512000000000004,0.4971973094170404,0.40154825332452976,0.40519391661904586,0
0.7631578947368421,0.0,0.9142857142857143,0.59375,0.47648,0.2093609865470852,0.07437712834598174,0.4044477033347983,0
0.4473684210526315,0.0,0.5142857142857142,0.28125,0.16544,0.5103699551569507,0.04792835248226915,0.4039656718031782,0
0.4736842105263158,0.25,0.19999999999999998,0.21875,0.13183999999999998,0.938340807174888,0.3992859016508066,0.4012332692516957,1
0.7368421052631579,0.25,0.6,0.125,0.32256000000000007,0.48262331838565026,0.491645147604321,0.400874632745284,0
0.4999999999999999,0.25,0.5428571428571428,0.375,0.13472,0.7362668161434979,0.20149304009886623,0.39883636865059463,0
0.7105263157894736,0.0,0.7999999999999999,0.0,0.40768000000000004,0.484304932735426,0.7570744842419814,0.3983551071732592,1
0.3421052631578947,1.0,0.11428571428571428,0.15625,0.30528000000000005,0.3682735426008969,0.20050117230233502,0.39687421196187955,0
0.5263157894736842,0.5,0.08571428571428572,0.0,0.1136,0.6390134529147982,0.016126340923937204,0.39615713127553925,1
0.5526315789473685,0.0,0.4857142857142857,0.59375,0.21824000000000002,0.6463004484304933,0.44591878898820453,0.39595444610298386,0
0.3421052631578947,0.75,0.2857142857142857,0.125,0.22656,0.4781390134529148,0.20205375038178083,0.3957426736911881,1
0.5789473684210525,0.0,0.34285714285714286,0.5,0.10816,0.8394058295964126,0.18060174016655783,0.3942023537124545,0
0.5263157894736842,0.25,0.37142857142857144,0.34375,0.21184,0.554652466367713,0.2803501057761112,0.3937654702614876,1
0.6315789473684211,0.25,0.39999999999999997,0.3125,0.11232,0.6376121076233183,0.01896170028543718,0.38994990403993596,0
0.4473684210526315,0.25,0.34285714285714286,0.25,0.17664,0.4568385650224215,0.033564526778604324,0.3894447147533712,0
0.6315789473684211,0.75,0.6,0.46875,0.63712,0.22617713004484305,0.3803693879058877,0.3886625708409718,0
0.5263157894736842,0.25,0.34285714285714286,0.3125,0.24512000000000003,0.49215246636771304,0.29330553069919796,0.38839557079443177,1
0.9210526315789472,0.0,0.7714285714285714,0.53125,0.4217600000000001,0.2258968609865471,0.07493240476198855,0.38753558629265356,0
0.36842105263157887,0.0,0.42857142857142855,0.0625,0.20704,0.6903026905829597,0.4808605368738691,0.3873553374636431,1
0.7631578947368421,0.5,0.6,0.0,0.3481600000000001,0.32875560538116594,0.21898750305550305,0.3869873491755326,0
0.6842105263157895,0.0,0.6285714285714286,0.4375,0.25472000000000006,0.4044282511210762,0.16541028236170713,0.38649139156015866,0
0.8157894736842105,0.25,0.9142857142857143,0.375,0.7068800000000001,0.2289798206278027,0.49781302214755924,0.38517258604052623,0
0.6578947368421052,0.25,0.2857142857142857,0.125,0.2624,0.4991591928251121,0.3654219431161814,0.3845220207574456,1
0.7105263157894736,0.0,0.8571428571428571,0.53125,0.61632,0.16676008968609865,0.11482366543418973,0.3843793526729112,0
0.7105263157894736,0.75,0.34285714285714286,0.5625,0.24608,0.5451233183856503,0.3986652624616356,0.3827240266957241,1
0.7368421052631579,0.25,0.6571428571428571,0.625,0.36544000000000004,0.3063340807174888,0.20627503732362903,0.3815607553036665,0
0.7631578947368421,0.25,0.7428571428571429,0.40625,0.37056000000000006,0.2763452914798206,0.14099274793776934,0.38068476579607147,0
0.7631578947368421,0.25,0.45714285714285713,0.4375,0.26976000000000006,0.7847533632286995,0.9430154275467565,0.3804852498945515,1
0.5526315789473685,0.25,0.4857142857142857,0.625,0.13728,0.5344730941704036,0.019703380116526014,0.3803507665366557,0
0.39473684210526316,0.0,0.4857142857142857,0.125,0.08384,0.7945627802690584,0.041054954265325835,0.37937282303913816,0
0.7105263157894736,0.5,0.19999999999999998,0.15625,0.33824000000000004,0.25728699551569506,0.042956917142241716,0.3788315040627697,0
0.8684210526315789,0.0,0.6857142857142857,0.15625,0.24736000000000005,0.40302690582959644,0.15636575162693495,0.37839135330664564,0
0.4999999999999999,0.0,0.4857142857142857,0.25,0.29024000000000005,0.2962443946188341,0.04617229870496935,0.3781708842953924,0
0.3421052631578947,0.5,0.2857142857142857,0.15625,0.60384,0.25560538116591924,0.4670583853641448,0.3777563870483814,1
0.7631578947368421,0.25,0.6,0.90625,0.4982400000000001,0.1905829596412556,0.08029546386040112,0.37762545536943093,0
0.6052631578947368,0.0,0.45714285714285713,0.21875,0.17536000000000002,0.491872197309417,0.09455440420497531,0.3774198950282055,0
0.23684210526315785,0.5,0.19999999999999998,0.21875,0.13824,0.6760089686098655,0.18355790058838226,0.37721088328721253,1
0.42105263157894735,0.75,0.19999999999999998,0.3125,0.232,0.42404708520179374,0.1549251056211371,0.3771272564395939,1
0.42105263157894735,0.25,0.42857142857142855,0.03125,0.42592,0.31754484304932734,0.36331877135187185,0.3759343009141502,1
0.4473684210526315,0.5,0.17142857142857143,0.40625,0.4636800000000001,0.2163677130044843,0.1221219423399147,0.37584460193779934,0
0.36842105263157887,0.75,0.05714285714285714,0.09375,0.08928,0.9055493273542601,0.16177911839223216,0.3758404860013897,1
0.07894736842105265,0.5,0.02857142857142857,0.09375,0.13472,0.5790358744394618,0.06687641281237686,0.37525783553994796,0
0.5526315789473685,0.25,0.4857142857142857,0.125,0.12864,0.6493834080717489,0.11922250244147048,0.37455998076675295,0
0.4999999999999999,0.0,0.5142857142857142,0.5,0.11680000000000001,0.6608744394618834,0.08254384720122628,0.3744023014879566,0
0.6842105263157895,0.5,0.2571428571428571,0.59375,0.336,0.2670964125560538,0.0694633271784878,0.3739822002064359,0
